"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","100494","QR type - chromium","tests.tests_nsf_flow","Mon Dec 09 07:30:22 GMT 2024","broken","Mon Dec 09 07:32:03 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_svg_download_welcome_modal","",""
"","34699","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:32:56 GMT 2024","broken","Mon Dec 09 07:33:31 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_png_download_from_welcome_modal","",""
"","33866","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:32:35 GMT 2024","broken","Mon Dec 09 07:33:09 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_svg_download_from_welcome_modal","",""
"","0","Comparative mobile preview and web view - chromium","tests.tests_frame_comperatives","Mon Dec 09 07:28:32 GMT 2024","skipped","Mon Dec 09 07:28:32 GMT 2024","TestFrameComparatives","test_frame_comperatives","",""
"","43769","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:34:40 GMT 2024","broken","Mon Dec 09 07:35:23 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"","32790","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:34:12 GMT 2024","broken","Mon Dec 09 07:34:45 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"","52827","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:32:44 GMT 2024","broken","Mon Dec 09 07:33:37 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_png_download_from_welcome_modal","",""
"","75472","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:30:03 GMT 2024","broken","Mon Dec 09 07:31:19 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_jpeg_download_from_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:29:35 GMT 2024","broken","Mon Dec 09 07:29:35 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_svg_download_welcome_modal","",""
"","59511","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:29:30 GMT 2024","broken","Mon Dec 09 07:30:29 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_svg_download_from_welcome_modal","",""
"","32695","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:35:21 GMT 2024","broken","Mon Dec 09 07:35:54 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_eps_download_from_welcome_modal","",""
"","60289","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:32:17 GMT 2024","broken","Mon Dec 09 07:33:18 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_png_download_from_welcome_modal","",""
"","32886","QR type - chromium","tests.tests_nsf_flow","Mon Dec 09 07:28:45 GMT 2024","broken","Mon Dec 09 07:29:18 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_svg_download_welcome_modal","",""
"","53109","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:35:01 GMT 2024","broken","Mon Dec 09 07:35:54 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_eps_download_from_welcome_modal","",""
"","61362","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:29:30 GMT 2024","broken","Mon Dec 09 07:30:31 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_pdf_download_from_welcome_modal","",""
"","44034","QR type - chromium","tests.tests_nsf_flow","Mon Dec 09 07:29:59 GMT 2024","broken","Mon Dec 09 07:30:43 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_png_download_welcome_modal","",""
"","32799","QR type - chromium","tests.tests_nsf_flow","Mon Dec 09 07:29:17 GMT 2024","broken","Mon Dec 09 07:29:50 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_jpeg_download_welcome_modal","",""
"","33342","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:28:46 GMT 2024","broken","Mon Dec 09 07:29:19 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_pdf_download_from_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:30:15 GMT 2024","broken","Mon Dec 09 07:30:15 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_jpeg_download_welcome_modal","",""
"","35221","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:31:41 GMT 2024","broken","Mon Dec 09 07:32:16 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"","33002","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:29:29 GMT 2024","broken","Mon Dec 09 07:30:02 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_pdf_download_from_welcome_modal","",""
"","41777","Admin full refund options - chromium","tests.tests_generation_unic_admin_links","Mon Dec 09 07:28:44 GMT 2024","broken","Mon Dec 09 07:29:25 GMT 2024","TestAdminLinkGeneration","test_admin_link_generation","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:28:28 GMT 2024","broken","Mon Dec 09 07:28:28 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_svg_download_welcome_modal","",""
"","34283","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:28:41 GMT 2024","broken","Mon Dec 09 07:29:16 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_jpeg_download_from_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:28:29 GMT 2024","broken","Mon Dec 09 07:28:29 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_download_all_variables_default_modal","",""
"","33583","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:29:33 GMT 2024","broken","Mon Dec 09 07:30:06 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_eps_download_from_welcome_modal","",""
"","0","Comparative mobile preview and web view - chromium","tests.tests_frame_comperatives","Mon Dec 09 07:28:32 GMT 2024","skipped","Mon Dec 09 07:28:32 GMT 2024","TestFrameComparatives","test_frame_comperatives","",""
"","46406","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:30:24 GMT 2024","broken","Mon Dec 09 07:31:11 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_pdf_download_from_welcome_modal","",""
"","41997","QR type - chromium","tests.tests_nsf_flow","Mon Dec 09 07:31:13 GMT 2024","broken","Mon Dec 09 07:31:55 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_pdf_download_welcome_modal","",""
"","34032","QR type - chromium","tests.tests_nsf_flow","Mon Dec 09 07:32:18 GMT 2024","broken","Mon Dec 09 07:32:52 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_eps_download_welcome_modal","",""
"","34448","QR type - chromium","tests.tests_nsf_flow","Mon Dec 09 07:29:22 GMT 2024","broken","Mon Dec 09 07:29:57 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_eps_download_welcome_modal","",""
"","36405","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:30:47 GMT 2024","broken","Mon Dec 09 07:31:23 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_png_download_from_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:30:13 GMT 2024","broken","Mon Dec 09 07:30:13 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_eps_download_welcome_modal","",""
"","35551","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:32:24 GMT 2024","broken","Mon Dec 09 07:32:59 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_png_download_from_welcome_modal","",""
"","56256","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:32:12 GMT 2024","broken","Mon Dec 09 07:33:09 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_eps_download_from_welcome_modal","",""
"","0","Comparative mobile preview and web view - chromium","tests.tests_frame_comperatives","Mon Dec 09 07:28:32 GMT 2024","skipped","Mon Dec 09 07:28:32 GMT 2024","TestFrameComparatives","test_frame_comperatives","",""
"","54131","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:32:38 GMT 2024","broken","Mon Dec 09 07:33:32 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"","101629","QR type - chromium","tests.tests_nsf_flow","Mon Dec 09 07:30:26 GMT 2024","broken","Mon Dec 09 07:32:08 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_eps_download_welcome_modal","",""
"","65047","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:29:25 GMT 2024","broken","Mon Dec 09 07:30:30 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"","41824","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:34:23 GMT 2024","broken","Mon Dec 09 07:35:05 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_eps_download_from_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:30:37 GMT 2024","broken","Mon Dec 09 07:30:37 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_pdf_download_welcome_modal","",""
"","0","Admin create payment link - chromium","tests.tests_generation_unic_admin_links","Mon Dec 09 07:28:28 GMT 2024","broken","Mon Dec 09 07:28:28 GMT 2024","TestAdminLinkGeneration","test_admin_link_generation","",""
"","32640","QR type - chromium","tests.tests_nsf_flow","Mon Dec 09 07:33:47 GMT 2024","broken","Mon Dec 09 07:34:20 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_png_download_welcome_modal","",""
"","32877","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:28:46 GMT 2024","broken","Mon Dec 09 07:29:19 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_pdf_download_from_welcome_modal","",""
"","49187","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:33:08 GMT 2024","broken","Mon Dec 09 07:33:57 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"","42286","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:28:41 GMT 2024","broken","Mon Dec 09 07:29:24 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_jpeg_download_from_welcome_modal","",""
"","33859","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:31:17 GMT 2024","broken","Mon Dec 09 07:31:51 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_pdf_download_from_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:28:33 GMT 2024","broken","Mon Dec 09 07:28:33 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_png_download_welcome_modal","",""
"","58649","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:32:32 GMT 2024","broken","Mon Dec 09 07:33:31 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:28:28 GMT 2024","broken","Mon Dec 09 07:28:28 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_svg_download_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:28:33 GMT 2024","broken","Mon Dec 09 07:28:33 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_png_download_welcome_modal","",""
"","46486","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:28:44 GMT 2024","broken","Mon Dec 09 07:29:31 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:30:14 GMT 2024","broken","Mon Dec 09 07:30:14 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_download_all_variables_default_modal","",""
"","88305","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:30:18 GMT 2024","broken","Mon Dec 09 07:31:46 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_png_download_from_welcome_modal","",""
"","33094","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:29:29 GMT 2024","broken","Mon Dec 09 07:30:02 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_svg_download_from_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:29:13 GMT 2024","broken","Mon Dec 09 07:29:13 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_png_download_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:29:38 GMT 2024","broken","Mon Dec 09 07:29:38 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_jpeg_download_welcome_modal","",""
"","33004","QR type - chromium","tests.tests_nsf_flow","Mon Dec 09 07:28:43 GMT 2024","broken","Mon Dec 09 07:29:16 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_pdf_download_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:28:33 GMT 2024","broken","Mon Dec 09 07:28:33 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_png_download_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:29:06 GMT 2024","broken","Mon Dec 09 07:29:06 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_eps_download_welcome_modal","",""
"","33340","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:30:55 GMT 2024","broken","Mon Dec 09 07:31:28 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_jpeg_download_from_welcome_modal","",""
"","40377","QR type - chromium","tests.tests_nsf_flow","Mon Dec 09 07:29:51 GMT 2024","broken","Mon Dec 09 07:30:31 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_pdf_download_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:30:37 GMT 2024","broken","Mon Dec 09 07:30:37 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_pdf_download_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:29:21 GMT 2024","broken","Mon Dec 09 07:29:21 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_pdf_download_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:29:41 GMT 2024","broken","Mon Dec 09 07:29:41 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_png_download_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:29:34 GMT 2024","broken","Mon Dec 09 07:29:34 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_svg_download_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:28:29 GMT 2024","broken","Mon Dec 09 07:28:29 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_eps_download_welcome_modal","",""
"","37494","QR type - chromium","tests.tests_nsf_flow","Mon Dec 09 07:30:10 GMT 2024","broken","Mon Dec 09 07:30:48 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","Comparative mobile preview and web view - chromium","tests.tests_frame_comperatives","Mon Dec 09 07:28:32 GMT 2024","skipped","Mon Dec 09 07:28:32 GMT 2024","TestFrameComparatives","test_frame_comperatives","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:29:41 GMT 2024","broken","Mon Dec 09 07:29:41 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_png_download_welcome_modal","",""
"","59246","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:32:14 GMT 2024","broken","Mon Dec 09 07:33:14 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_svg_download_from_welcome_modal","",""
"","51071","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:34:45 GMT 2024","broken","Mon Dec 09 07:35:36 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_eps_download_from_welcome_modal","",""
"","34761","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:29:50 GMT 2024","broken","Mon Dec 09 07:30:24 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_png_download_from_welcome_modal","",""
"","35072","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:31:58 GMT 2024","broken","Mon Dec 09 07:32:33 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_svg_download_from_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:30:07 GMT 2024","broken","Mon Dec 09 07:30:07 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_svg_download_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:29:38 GMT 2024","broken","Mon Dec 09 07:29:38 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_eps_download_welcome_modal","",""
"","80162","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:30:21 GMT 2024","broken","Mon Dec 09 07:31:41 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_eps_download_from_welcome_modal","",""
"","92754","QR type - chromium","tests.tests_nsf_flow","Mon Dec 09 07:29:51 GMT 2024","broken","Mon Dec 09 07:31:23 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_svg_download_welcome_modal","",""
"","45751","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Mon Dec 09 07:28:46 GMT 2024","broken","Mon Dec 09 07:29:32 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_pdf_download_from_welcome_modal","",""
"","44334","QR type - chromium","tests.tests_nsf_flow","Mon Dec 09 07:33:56 GMT 2024","broken","Mon Dec 09 07:34:40 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_png_download_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:28:29 GMT 2024","broken","Mon Dec 09 07:28:29 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_download_all_variables_default_modal","",""
"","41442","Admin partial refund options - chromium","tests.tests_generation_unic_admin_links","Mon Dec 09 07:29:35 GMT 2024","broken","Mon Dec 09 07:30:17 GMT 2024","TestAdminLinkGeneration","test_admin_link_generation","",""
"","32962","QR type - chromium","tests.tests_nsf_flow","Mon Dec 09 07:28:45 GMT 2024","broken","Mon Dec 09 07:29:18 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_svg_download_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:29:03 GMT 2024","broken","Mon Dec 09 07:29:03 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_svg_download_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:30:59 GMT 2024","broken","Mon Dec 09 07:30:59 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_jpeg_download_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:31:15 GMT 2024","broken","Mon Dec 09 07:31:15 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_pdf_download_welcome_modal","",""
"","33552","QR type - chromium","tests.tests_nsf_flow","Mon Dec 09 07:31:28 GMT 2024","broken","Mon Dec 09 07:32:02 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_pdf_download_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:30:59 GMT 2024","broken","Mon Dec 09 07:30:59 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_eps_download_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:31:49 GMT 2024","broken","Mon Dec 09 07:31:49 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_pdf_download_welcome_modal","",""
"","34312","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:28:41 GMT 2024","broken","Mon Dec 09 07:29:16 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_jpeg_download_from_welcome_modal","",""
"","0","QR type - chromium","tests.tests_default_flow","Mon Dec 09 07:30:37 GMT 2024","broken","Mon Dec 09 07:30:37 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_pdf_download_welcome_modal","",""
"","43271","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Mon Dec 09 07:29:47 GMT 2024","broken","Mon Dec 09 07:30:30 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_svg_download_from_welcome_modal","",""
