"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","56668","QR type - chromium","tests.tests_nsf_flow","Thu Dec 05 18:59:42 GMT 2024","broken","Thu Dec 05 19:00:39 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_png_download_welcome_modal","",""
"","43110","QR type - chromium","tests.tests_nsf_flow","Thu Dec 05 18:57:26 GMT 2024","broken","Thu Dec 05 18:58:09 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_png_download_welcome_modal","",""
"","72675","QR type - chromium","tests.tests_default_flow","Thu Dec 05 18:32:36 GMT 2024","failed","Thu Dec 05 18:33:48 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_png_download_welcome_modal","",""
"","41381","QR type - chromium","tests.tests_nsf_flow","Thu Dec 05 18:55:17 GMT 2024","broken","Thu Dec 05 18:55:58 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_pdf_download_welcome_modal","",""
"","46732","QR type - chromium","tests.tests_default_flow","Thu Dec 05 18:31:02 GMT 2024","broken","Thu Dec 05 18:31:49 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_jpeg_download_welcome_modal","",""
"","49502","QR type - chromium","tests.tests_nsf_flow","Thu Dec 05 18:53:34 GMT 2024","broken","Thu Dec 05 18:54:23 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_jpeg_download_welcome_modal","",""
"","47763","QR type - chromium","tests.tests_default_flow","Thu Dec 05 18:30:01 GMT 2024","broken","Thu Dec 05 18:30:49 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_png_download_welcome_modal","",""
"","56531","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Thu Dec 05 18:40:30 GMT 2024","broken","Thu Dec 05 18:41:26 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_pdf_download_from_welcome_modal","",""
"","58403","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Thu Dec 05 18:42:17 GMT 2024","broken","Thu Dec 05 18:43:16 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_eps_download_from_welcome_modal","",""
"","62943","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Thu Dec 05 18:51:28 GMT 2024","broken","Thu Dec 05 18:52:31 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_png_download_from_welcome_modal","",""
"","60356","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Thu Dec 05 18:51:32 GMT 2024","broken","Thu Dec 05 18:52:32 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_jpeg_download_from_welcome_modal","",""
"","59763","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Thu Dec 05 18:51:02 GMT 2024","broken","Thu Dec 05 18:52:02 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_svg_download_from_welcome_modal","",""
"","40045","QR type - chromium","tests.tests_nsf_flow","Thu Dec 05 18:55:31 GMT 2024","broken","Thu Dec 05 18:56:12 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_pdf_download_welcome_modal","",""
"","167234","QR type - chromium","tests.tests_default_flow","Thu Dec 05 18:42:30 GMT 2024","broken","Thu Dec 05 18:45:17 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_download_all_variables_default_modal","",""
