"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","37315","QR type - chromium","tests.tests_default_flow","Thu Dec 05 12:20:51 GMT 2024","passed","Thu Dec 05 12:21:28 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_svg_download_welcome_modal","",""
"","44575","QR type - chromium","tests.tests_default_flow","Thu Dec 05 12:24:38 GMT 2024","passed","Thu Dec 05 12:25:23 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_pdf_download_welcome_modal","",""
"","136","QR type - chromium","tests.tests_default_flow","Thu Dec 05 12:30:56 GMT 2024","broken","Thu Dec 05 12:30:56 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_pdf_download_welcome_modal","",""
"","35008","QR type - chromium","tests.tests_default_flow","Thu Dec 05 12:36:13 GMT 2024","passed","Thu Dec 05 12:36:48 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_eps_download_welcome_modal","",""
"","26010","QR type - chromium","tests.tests_default_flow","Thu Dec 05 12:53:49 GMT 2024","passed","Thu Dec 05 12:54:15 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_svg_download_welcome_modal","",""
"","43010","QR type - chromium","tests.tests_default_flow","Thu Dec 05 12:13:09 GMT 2024","passed","Thu Dec 05 12:13:52 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_png_download_welcome_modal","",""
"","44451","QR type - chromium","tests.tests_default_flow","Thu Dec 05 11:57:12 GMT 2024","passed","Thu Dec 05 11:57:57 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_pdf_download_welcome_modal","",""
"","34082","QR type - chromium","tests.tests_default_flow","Thu Dec 05 12:02:56 GMT 2024","passed","Thu Dec 05 12:03:30 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_svg_download_welcome_modal","",""
"","41995","QR type - chromium","tests.tests_default_flow","Thu Dec 05 11:42:18 GMT 2024","passed","Thu Dec 05 11:43:00 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_png_download_welcome_modal","",""
"","28298","QR type - chromium","tests.tests_default_flow","Thu Dec 05 12:51:56 GMT 2024","passed","Thu Dec 05 12:52:25 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_eps_download_welcome_modal","",""
"","25244","QR type - chromium","tests.tests_default_flow","Thu Dec 05 12:20:10 GMT 2024","passed","Thu Dec 05 12:20:35 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_jpeg_download_welcome_modal","",""
"","32903","QR type - chromium","tests.tests_default_flow","Thu Dec 05 12:51:20 GMT 2024","passed","Thu Dec 05 12:51:53 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_eps_download_welcome_modal","",""
"","63831","QR type - chromium","tests.tests_default_flow","Thu Dec 05 12:35:43 GMT 2024","failed","Thu Dec 05 12:36:47 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_pdf_download_welcome_modal","",""
"","32554","QR type - chromium","tests.tests_default_flow","Thu Dec 05 11:34:35 GMT 2024","passed","Thu Dec 05 11:35:08 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_png_download_welcome_modal","",""
"","32928","QR type - chromium","tests.tests_default_flow","Thu Dec 05 12:31:59 GMT 2024","passed","Thu Dec 05 12:32:32 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_png_download_welcome_modal","",""
"","46688","QR type - chromium","tests.tests_default_flow","Thu Dec 05 13:09:30 GMT 2024","passed","Thu Dec 05 13:10:17 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_pdf_download_welcome_modal","",""
"","36713","QR type - chromium","tests.tests_default_flow","Thu Dec 05 12:17:41 GMT 2024","passed","Thu Dec 05 12:18:17 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_pdf_download_welcome_modal","",""
"","23318","QR type - chromium","tests.tests_default_flow","Thu Dec 05 11:37:05 GMT 2024","passed","Thu Dec 05 11:37:28 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_svg_download_welcome_modal","",""
"","39585","QR type - chromium","tests.tests_default_flow","Thu Dec 05 12:09:14 GMT 2024","passed","Thu Dec 05 12:09:53 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_pdf_download_welcome_modal","",""
"","35412","QR type - chromium","tests.tests_default_flow","Thu Dec 05 12:17:45 GMT 2024","passed","Thu Dec 05 12:18:20 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_eps_download_welcome_modal","",""
"","29634","QR type - chromium","tests.tests_default_flow","Thu Dec 05 12:52:37 GMT 2024","passed","Thu Dec 05 12:53:07 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_png_download_welcome_modal","",""
"","39371","QR type - chromium","tests.tests_default_flow","Thu Dec 05 12:41:36 GMT 2024","passed","Thu Dec 05 12:42:15 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_eps_download_welcome_modal","",""
"","36690","QR type - chromium","tests.tests_default_flow","Thu Dec 05 12:23:17 GMT 2024","passed","Thu Dec 05 12:23:54 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_pdf_download_welcome_modal","",""
"","46210","QR type - chromium","tests.tests_default_flow","Thu Dec 05 12:43:41 GMT 2024","passed","Thu Dec 05 12:44:27 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_png_download_welcome_modal","",""
