"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","52426","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Wed Dec 04 15:52:03 GMT 2024","broken","Wed Dec 04 15:52:55 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"","41498","QR type - chromium","tests.tests_default_flow","Wed Dec 04 15:16:00 GMT 2024","passed","Wed Dec 04 15:16:42 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_png_download_welcome_modal","",""
"","0","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Wed Dec 04 16:29:19 GMT 2024","broken","Wed Dec 04 16:29:19 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"","50425","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Wed Dec 04 16:35:46 GMT 2024","broken","Wed Dec 04 16:36:36 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_jpeg_download_from_welcome_modal","",""
"","24320","QR type - chromium","tests.tests_nsf_flow","Wed Dec 04 16:42:09 GMT 2024","failed","Wed Dec 04 16:42:34 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_png_download_welcome_modal","",""
"","21822","QR type - chromium","tests.tests_nsf_flow","Wed Dec 04 16:40:37 GMT 2024","failed","Wed Dec 04 16:40:59 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_jpeg_download_welcome_modal","",""
"","51815","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Wed Dec 04 15:33:04 GMT 2024","passed","Wed Dec 04 15:33:56 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"","37816","QR type - chromium","tests.tests_default_flow","Wed Dec 04 15:17:38 GMT 2024","passed","Wed Dec 04 15:18:16 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_pdf_download_welcome_modal","",""
"","30338","QR type - chromium","tests.tests_nsf_flow","Wed Dec 04 16:40:15 GMT 2024","passed","Wed Dec 04 16:40:45 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_pdf_download_welcome_modal","",""
"","27154","QR type - chromium","tests.tests_nsf_flow","Wed Dec 04 16:40:02 GMT 2024","passed","Wed Dec 04 16:40:29 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_jpeg_download_welcome_modal","",""
"","23722","QR type - chromium","tests.tests_nsf_flow","Wed Dec 04 16:38:07 GMT 2024","failed","Wed Dec 04 16:38:31 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_jpeg_download_welcome_modal","",""
"","55265","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Wed Dec 04 15:31:29 GMT 2024","passed","Wed Dec 04 15:32:25 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_pdf_download_from_welcome_modal","",""
"","25096","QR type - chromium","tests.tests_nsf_flow","Wed Dec 04 16:44:07 GMT 2024","passed","Wed Dec 04 16:44:32 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_svg_download_welcome_modal","",""
"","24152","QR type - chromium","tests.tests_nsf_flow","Wed Dec 04 16:47:09 GMT 2024","failed","Wed Dec 04 16:47:33 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_png_download_welcome_modal","",""
"","0","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Wed Dec 04 16:21:17 GMT 2024","broken","Wed Dec 04 16:21:17 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_pdf_download_from_welcome_modal","",""
