"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39191","QR type - chromium","tests.tests_default_flow","Thu Dec 05 14:52:48 GMT 2024","passed","Thu Dec 05 14:53:27 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_svg_download_welcome_modal","",""
"","29847","QR type - chromium","tests.tests_nsf_flow","Thu Dec 05 16:23:37 GMT 2024","passed","Thu Dec 05 16:24:07 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_svg_download_welcome_modal","",""
"","36733","QR type - chromium","tests.tests_nsf_flow","Thu Dec 05 16:05:57 GMT 2024","passed","Thu Dec 05 16:06:33 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_png_download_welcome_modal","",""
"","38519","QR type - chromium","tests.tests_nsf_flow","Thu Dec 05 16:16:38 GMT 2024","passed","Thu Dec 05 16:17:16 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_png_download_welcome_modal","",""
"","47185","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Thu Dec 05 15:26:23 GMT 2024","broken","Thu Dec 05 15:27:10 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_svg_download_from_welcome_modal","",""
"","23329","QR type - chromium","tests.tests_default_flow","Thu Dec 05 14:59:31 GMT 2024","passed","Thu Dec 05 14:59:54 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_png_download_welcome_modal","",""
"","29854","QR type - chromium","tests.tests_default_flow","Thu Dec 05 15:00:03 GMT 2024","passed","Thu Dec 05 15:00:33 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_eps_download_welcome_modal","",""
"","46665","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Thu Dec 05 15:26:48 GMT 2024","broken","Thu Dec 05 15:27:34 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_svg_download_from_welcome_modal","",""
"","43831","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Thu Dec 05 15:59:15 GMT 2024","broken","Thu Dec 05 15:59:59 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_svg_download_from_welcome_modal","",""
"","40542","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Thu Dec 05 15:58:41 GMT 2024","broken","Thu Dec 05 15:59:22 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_svg_download_from_welcome_modal","",""
"","48251","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Thu Dec 05 15:11:49 GMT 2024","broken","Thu Dec 05 15:12:38 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_png_download_from_welcome_modal","",""
"","82","QR type - chromium","tests.tests_nsf_flow","Thu Dec 05 16:11:53 GMT 2024","broken","Thu Dec 05 16:11:53 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_pdf_download_welcome_modal","",""
"","45539","QR type - chromium","tests.tests_dpf_flow.dpf_link_cff_flow","Thu Dec 05 15:53:07 GMT 2024","broken","Thu Dec 05 15:53:53 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_jpeg_download_from_welcome_modal","",""
"","45928","QR type - chromium","tests.tests_dpf_flow.dpf_link_dpf_flow","Thu Dec 05 15:15:06 GMT 2024","broken","Thu Dec 05 15:15:52 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_png_download_from_welcome_modal","",""
"","27068","QR type - chromium","tests.tests_default_flow","Thu Dec 05 14:53:12 GMT 2024","passed","Thu Dec 05 14:53:39 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_eps_download_welcome_modal","",""
"","32499","QR type - chromium","tests.tests_nsf_flow","Thu Dec 05 16:11:41 GMT 2024","passed","Thu Dec 05 16:12:14 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_pdf_download_welcome_modal","",""
